drug_name,ndcnum
amoxicillin,21695031421
amoxicillin,21695031430
amoxicillin,21695031508
amoxicillin,21695031509
amoxicillin,21695031521
amoxicillin,21695031530
amoxicillin,21695031540
amoxicillin,21695031542
amoxicillin,21695038415
amoxicillin,21695038480
amoxicillin,21695038500
amoxicillin,21695038515
amoxicillin,21695038580
amoxicillin,21695040112
amoxicillin,21695040120
amoxicillin,21695041830
amoxicillin,21695054420
amoxicillin,21695054600
amoxicillin,21695054650
amoxicillin,21695076700
amoxicillin,21695076750
amoxicillin,23490007602
amoxicillin,23490007603
amoxicillin,23490008100
amoxicillin,23490008102
amoxicillin,23490008103
amoxicillin,23490506501
amoxicillin,23490506601
amoxicillin,23490506602
amoxicillin,23490506603
amoxicillin,23490506701
amoxicillin,23490506801
amoxicillin,23490506802
amoxicillin,23490507001
amoxicillin,23490507002
amoxicillin,23490507003
amoxicillin,23490507004
amoxicillin,23490507005
amoxicillin,23490507006
amoxicillin,23490507007
amoxicillin,23490507103
amoxicillin,23490507401
amoxicillin,23490507402
amoxicillin,23490507403
amoxicillin,23490507501
amoxicillin,23490694000
amoxicillin,23490694001
amoxicillin,23490694002
amoxicillin,23490694003
amoxicillin,23490697701
amoxicillin,23490697900
amoxicillin,23490697901
amoxicillin,23490722003
amoxicillin,23490731101
amoxicillin,23490731201
amoxicillin,23490758501
amoxicillin,23490758502
amoxicillin,23490758503
amoxicillin,23490795000
amoxicillin,23490795002
amoxicillin,23490796101
amoxicillin,23490796102
amoxicillin,23490796103
amoxicillin,33261011101
amoxicillin,33261011114
amoxicillin,33261011120
amoxicillin,33261011201
amoxicillin,33261011220
amoxicillin,33261011901
amoxicillin,33261013710
amoxicillin,33261013712
amoxicillin,33261013714
amoxicillin,33261013715
amoxicillin,33261013720
amoxicillin,33261013721
amoxicillin,33261013728
amoxicillin,33261013730
amoxicillin,33261013740
amoxicillin,33261013760
amoxicillin,33261013784
amoxicillin,33261014407
amoxicillin,33261014412
amoxicillin,33261014414
amoxicillin,33261014420
amoxicillin,33261014430
amoxicillin,33261014440
amoxicillin,33261014460
amoxicillin,33261014490
amoxicillin,33261042601
amoxicillin,33261042801
amoxicillin,33261046001
amoxicillin,33261046220
amoxicillin,33261046230
amoxicillin,33261046240
amoxicillin,33261046260
amoxicillin,33261046301
amoxicillin,33261046401
amoxicillin,33261048800
amoxicillin,33261048802
amoxicillin,33261048807
amoxicillin,33261048814
amoxicillin,33261048820
amoxicillin,33261048821
amoxicillin,33261048828
amoxicillin,33261048830
amoxicillin,33261048860
amoxicillin,33261048890
amoxicillin,33261060001
amoxicillin,33261060201
amoxicillin,33261072601
amoxicillin,33261076601
amoxicillin,33261098801
amoxicillin,33261098901
amoxicillin,33358002510
amoxicillin,33358002520
amoxicillin,33358002530
amoxicillin,33358002630
amoxicillin,33358002645
amoxicillin,33358002664
amoxicillin,33358002684
amoxicillin,33358002800
amoxicillin,33358002810
amoxicillin,33358002816
amoxicillin,33358002820
amoxicillin,33358002821
amoxicillin,33358002830
amoxicillin,33358002840
amoxicillin,33358002845
amoxicillin,33358002860
amoxicillin,33358002920
amoxicillin,33358003020
amoxicillin,33358003120
amoxicillin,35356003728
amoxicillin,35356003740
amoxicillin,35356018814
amoxicillin,35356018820
amoxicillin,35356046328
amoxicillin,35356098114
amoxicillin,35356098120
amoxicillin,35356098215
amoxicillin,35356098220
amoxicillin,35356098320
amoxicillin,35356098328
amoxicillin,35356098420
amoxicillin,35356098428
amoxicillin,35356098521
amoxicillin,35356098530
amoxicillin,35356098540
amoxicillin,35356098542
amoxicillin,35356098621
amoxicillin,35356098630
amoxicillin,35356098640
amoxicillin,35356098642
amoxicillin,35356098920
amoxicillin,35356098928
amoxicillin,35470310701
amoxicillin,35470310705
amoxicillin,35470310901
amoxicillin,35470310905
amoxicillin,35470415002
amoxicillin,35470415003
amoxicillin,35470415004
amoxicillin,35470415502
amoxicillin,35470415503
amoxicillin,35470415504
amoxicillin,38779017910
amoxicillin,38779017925
amoxicillin,38779017950
amoxicillin,38779242107
amoxicillin,41764010101
amoxicillin,41764010110
amoxicillin,41764010120
amoxicillin,41764010121
amoxicillin,41764010130
amoxicillin,41764010140
amoxicillin,41764010145
amoxicillin,41764010150
amoxicillin,41764010221
amoxicillin,41764010228
amoxicillin,41764010230
amoxicillin,41764010240
amoxicillin,41764010245
amoxicillin,41764010250
amoxicillin,41764010301
amoxicillin,41764010321
amoxicillin,41764010330
amoxicillin,41764011501
amoxicillin,41764011520
amoxicillin,41764011521
amoxicillin,41764011530
amoxicillin,41764011615
amoxicillin,41764011620
amoxicillin,41764011621
amoxicillin,41764011630
amoxicillin,41764011714
amoxicillin,41764011715
amoxicillin,41764011720
amoxicillin,41764011730
amoxicillin,41764014310
amoxicillin,41764014315
amoxicillin,41764014410
amoxicillin,41764014415
amoxicillin,41764014710
amoxicillin,41764014715
amoxicillin,41764014810
amoxicillin,41764014815
amoxicillin,41764023901
amoxicillin,41764023910
amoxicillin,41764023920
amoxicillin,41764023930
amoxicillin,41764024001
amoxicillin,41764024010
amoxicillin,41764024020
amoxicillin,41764024030
amoxicillin,41764024050
amoxicillin,42254002614
amoxicillin,42254002620
amoxicillin,42254002621
amoxicillin,42254002630
amoxicillin,42254002640
amoxicillin,42254002642
amoxicillin,42254012030
amoxicillin,42254013900
amoxicillin,42254018100
amoxicillin,42254021500
amoxicillin,42254023212
amoxicillin,42254027220
amoxicillin,42254028200
amoxicillin,42291012050
amoxicillin,42291012150
amoxicillin,42549053120
amoxicillin,42549057020
amoxicillin,42571016030
amoxicillin,42571016101
amoxicillin,42571016142
amoxicillin,42571016201
amoxicillin,42571016242
amoxicillin,43063001504
amoxicillin,43063001506
amoxicillin,43063001515
amoxicillin,43063001521
amoxicillin,43063001524
amoxicillin,43063001530
amoxicillin,43063001540
amoxicillin,43063001560
amoxicillin,43063001706
amoxicillin,43063001709
amoxicillin,43063001714
amoxicillin,43063001715
amoxicillin,43063001721
amoxicillin,43063001724
amoxicillin,43063001728
amoxicillin,43063001730
amoxicillin,43063001740
amoxicillin,43063001742
amoxicillin,43063001750
amoxicillin,43063001756
amoxicillin,43063001760
amoxicillin,43063001763
amoxicillin,43063007703
amoxicillin,43063007704
amoxicillin,43063007706
amoxicillin,43063034104
amoxicillin,43063034203
amoxicillin,43063037702
amoxicillin,43063043421
amoxicillin,43063043430
amoxicillin,43063043440
amoxicillin,43063054206
amoxicillin,43063054208
amoxicillin,43063054209
amoxicillin,43063054214
amoxicillin,43063054215
amoxicillin,43063054221
amoxicillin,43063054228
amoxicillin,43063054230
amoxicillin,43063054240
amoxicillin,43063054260
amoxicillin,43063056306
amoxicillin,43063056308
amoxicillin,43063056309
amoxicillin,43063056314
amoxicillin,43063056315
amoxicillin,43063056321
amoxicillin,43063056328
amoxicillin,43063056330
amoxicillin,43063056340
amoxicillin,43063056356
amoxicillin,43063056360
amoxicillin,43063056363
amoxicillin,43063057404
amoxicillin,43063057406
amoxicillin,43063057415
amoxicillin,43063057421
amoxicillin,43063057430
amoxicillin,43598000351
amoxicillin,43598000354
amoxicillin,43598000369
amoxicillin,43598000451
amoxicillin,43598000452
amoxicillin,43598000453
amoxicillin,43598000614
amoxicillin,43598001251
amoxicillin,43598001252
amoxicillin,43598001253
amoxicillin,43598002028
amoxicillin,43598002040
amoxicillin,43598002114
amoxicillin,43598020351
amoxicillin,43598020354
amoxicillin,43598020369
amoxicillin,43598020451
amoxicillin,43598020452
amoxicillin,43598020453
amoxicillin,43598020501
amoxicillin,43598020505
amoxicillin,43598020614
amoxicillin,43598020750
amoxicillin,43598020751
amoxicillin,43598020752
amoxicillin,43598020850
amoxicillin,43598020851
amoxicillin,43598020852
amoxicillin,43598020952
amoxicillin,43598020953
amoxicillin,43598020980
amoxicillin,43598021350
amoxicillin,43598021351
amoxicillin,43598021352
amoxicillin,43598021830
amoxicillin,43598021901
amoxicillin,43598021914
amoxicillin,43598022028
amoxicillin,43598022040
amoxicillin,43598022114
amoxicillin,43598022252
amoxicillin,43598022253
amoxicillin,43598022280
amoxicillin,43598022350
amoxicillin,43598022351
amoxicillin,43598022352
amoxicillin,43598022401
amoxicillin,43598022501
amoxicillin,43598022505
amoxicillin,43797015805
amoxicillin,43797015903
amoxicillin,43797015905
amoxicillin,45865041830
amoxicillin,45865041851
amoxicillin,45865041860
amoxicillin,45865041890
amoxicillin,45865052630
amoxicillin,45865052651
amoxicillin,45865052660
amoxicillin,45865052690
amoxicillin,47028005301
amoxicillin,47202123301
amoxicillin,47202123303
amoxicillin,47202123308
amoxicillin,47202123401
amoxicillin,47202123403
amoxicillin,47202123408
amoxicillin,47202224702
amoxicillin,47202224705
amoxicillin,47202224801
amoxicillin,47202224802
amoxicillin,48102011130
amoxicillin,48652042801
amoxicillin,48652042802
amoxicillin,48652042804
amoxicillin,48652042805
amoxicillin,48652042807
amoxicillin,48652042808
amoxicillin,49452001601
amoxicillin,49452001602
amoxicillin,49452001603
amoxicillin,49452060201
amoxicillin,49452060202
amoxicillin,49452060203
amoxicillin,49727001302
amoxicillin,49727001401
amoxicillin,49884004101
amoxicillin,49884004107
amoxicillin,49884005301
amoxicillin,49884005307
amoxicillin,49884006047
amoxicillin,49884007247
amoxicillin,49884007269
amoxicillin,49884007327
amoxicillin,49884007328
amoxicillin,49884007347
amoxicillin,49884014227
amoxicillin,49884014228
amoxicillin,49884014247
amoxicillin,49884016827
amoxicillin,49884016828
amoxicillin,49884016847
amoxicillin,49884020128
amoxicillin,49884020149
amoxicillin,49884020170
amoxicillin,49884029807
amoxicillin,49884029907
amoxicillin,49884029912
amoxicillin,49884036581
amoxicillin,49884056801
amoxicillin,49884056805
amoxicillin,49884056901
amoxicillin,49884056905
amoxicillin,49884057047
amoxicillin,49884057068
amoxicillin,49884057069
amoxicillin,49884057147
amoxicillin,49884057168
amoxicillin,49884057169
amoxicillin,49884062301
amoxicillin,49884062305
amoxicillin,49884062401
amoxicillin,49884062405
amoxicillin,49884062547
amoxicillin,49884062568
amoxicillin,49884062569
amoxicillin,49884062647
amoxicillin,49884062668
amoxicillin,49884062669
amoxicillin,49999001500
amoxicillin,49999001506
amoxicillin,49999001508
amoxicillin,49999001512
amoxicillin,49999001514
amoxicillin,49999001515
amoxicillin,49999001520
amoxicillin,49999001521
amoxicillin,49999001528
amoxicillin,49999001530
amoxicillin,49999001540
amoxicillin,49999001542
amoxicillin,49999001545
amoxicillin,49999001604
amoxicillin,49999001621
amoxicillin,49999001630
amoxicillin,49999001640
amoxicillin,49999003300
amoxicillin,49999003330
amoxicillin,49999016800
amoxicillin,49999016850
amoxicillin,49999016880
amoxicillin,49999017714
amoxicillin,49999017720
amoxicillin,49999019100
amoxicillin,49999019150
amoxicillin,49999019180
amoxicillin,49999021320
amoxicillin,49999024620
amoxicillin,49999035600
amoxicillin,49999036550
amoxicillin,49999058500
amoxicillin,49999065130
amoxicillin,49999074520
amoxicillin,49999076620
amoxicillin,49999076628
amoxicillin,49999098300
amoxicillin,50436002901
amoxicillin,50436003101
amoxicillin,50436003104
amoxicillin,50436010601
amoxicillin,50436010602
amoxicillin,50436100101
amoxicillin,50436312901
amoxicillin,50436454301
amoxicillin,50436605101
amoxicillin,50436605103
amoxicillin,50436721803
amoxicillin,50930010704
amoxicillin,51079026501
amoxicillin,51079026520
amoxicillin,51079026701
amoxicillin,51079026720
amoxicillin,51079060001
amoxicillin,51079060020
amoxicillin,51079060097
amoxicillin,51079060101
amoxicillin,51079060120
amoxicillin,51079060197
amoxicillin,51285084002
amoxicillin,51285084004
amoxicillin,51285084005
amoxicillin,51285084102
amoxicillin,51285084104
amoxicillin,51285084105
amoxicillin,51285084150
amoxicillin,51432001803
amoxicillin,51432001805
amoxicillin,51432002001
amoxicillin,51432002005
amoxicillin,51432069113
amoxicillin,51432069114
amoxicillin,51432069115
amoxicillin,51432069213
amoxicillin,51432069214
amoxicillin,51432069215
amoxicillin,51432078503
amoxicillin,51655007524
amoxicillin,51655007525
amoxicillin,51655007528
amoxicillin,51655007551
amoxicillin,51655007554
amoxicillin,51655007587
amoxicillin,51655011031
amoxicillin,51655015621
amoxicillin,51655015721
amoxicillin,51655015724
amoxicillin,51655015728
amoxicillin,51655015749
amoxicillin,51655015751
amoxicillin,51655015803
amoxicillin,51655015903
amoxicillin,51655016002
amoxicillin,51655091724
amoxicillin,51728024501
amoxicillin,51728024505
amoxicillin,51728024605
amoxicillin,51728024650
amoxicillin,51728024751
amoxicillin,51728024752
amoxicillin,51728024851
amoxicillin,51728024852
amoxicillin,52406051601
amoxicillin,52406051605
amoxicillin,52406051703
amoxicillin,52406051705
amoxicillin,52446070651
amoxicillin,52446070751
amoxicillin,52446227321
amoxicillin,52555014101
amoxicillin,52555014107
amoxicillin,52555014201
amoxicillin,52555014207
amoxicillin,52555014801
amoxicillin,52555014805
amoxicillin,52555014900
amoxicillin,52555014905
amoxicillin,52959001120
amoxicillin,52959001121
amoxicillin,52959001124
amoxicillin,52959001130
amoxicillin,52959001140
amoxicillin,52959001160
amoxicillin,52959001230
amoxicillin,52959002000
amoxicillin,52959002004
amoxicillin,52959002005
amoxicillin,52959002006
amoxicillin,52959002015
amoxicillin,52959002018
amoxicillin,52959002020
amoxicillin,52959002021
amoxicillin,52959002024
amoxicillin,52959002028
amoxicillin,52959002030
amoxicillin,52959002040
amoxicillin,52959002042
amoxicillin,52959002060
amoxicillin,52959002101
amoxicillin,52959002114
amoxicillin,52959002115
amoxicillin,52959002120
amoxicillin,52959002121
amoxicillin,52959002130
amoxicillin,52959002230
amoxicillin,52959018100
amoxicillin,52959018101
amoxicillin,52959018180
amoxicillin,52959020903
amoxicillin,52959024619
amoxicillin,52959024621
amoxicillin,52959024630
amoxicillin,52959024640
amoxicillin,52959029605
amoxicillin,52959034309
amoxicillin,52959034315
amoxicillin,52959034321
amoxicillin,52959034330
amoxicillin,52959047030
amoxicillin,52959047810
amoxicillin,52959047814
amoxicillin,52959047815
amoxicillin,52959047820
amoxicillin,52959061301
amoxicillin,52959061302
amoxicillin,52959061303
amoxicillin,52959061401
amoxicillin,52959061402
amoxicillin,52959061403
amoxicillin,52959061501
amoxicillin,52959061503
amoxicillin,52959061600
amoxicillin,52959061601
amoxicillin,52959061602
amoxicillin,52959061700
amoxicillin,52959066120
amoxicillin,52959066130
amoxicillin,52959070204
amoxicillin,52959070209
amoxicillin,52959070212
amoxicillin,52959070214
amoxicillin,52959070215
amoxicillin,52959070220
amoxicillin,52959070221
amoxicillin,52959070230
amoxicillin,52959070240
amoxicillin,52959070710
amoxicillin,52959070714
amoxicillin,52959070715
amoxicillin,52959070720
amoxicillin,52959070730
amoxicillin,52959070760
amoxicillin,52959079328
amoxicillin,52959079340
amoxicillin,52959084301
amoxicillin,52959100501
amoxicillin,52959100502
amoxicillin,52959100503
amoxicillin,52959100601
amoxicillin,52959100602
amoxicillin,52959100603
amoxicillin,52959101200
amoxicillin,52959101201
amoxicillin,52959101202
amoxicillin,52959143000
amoxicillin,52959143100
amoxicillin,52959146101
amoxicillin,52959146303
amoxicillin,53217007820
amoxicillin,53217021014
amoxicillin,53217021020
amoxicillin,53217021028
amoxicillin,53217021710
amoxicillin,53217021720
amoxicillin,53217021730
amoxicillin,53217022001
amoxicillin,53217024901
amoxicillin,53217028601
amoxicillin,53217031201
amoxicillin,53217031401
amoxicillin,53217031601
amoxicillin,53261054421
amoxicillin,53261054430
amoxicillin,53261054521
amoxicillin,53261054530
amoxicillin,53445107005
amoxicillin,53445107105
amoxicillin,53489016801
amoxicillin,53489016902
amoxicillin,53489017027
amoxicillin,53489017028
amoxicillin,53489017127
amoxicillin,53489017128
amoxicillin,53506030115
amoxicillin,53506030121
amoxicillin,53506030130
amoxicillin,53506030206
amoxicillin,53506030215
amoxicillin,53506030221
amoxicillin,53506030230
amoxicillin,53506030242
amoxicillin,53506030245
amoxicillin,53506031115
amoxicillin,53506031130
amoxicillin,53506031530
amoxicillin,53978125705
amoxicillin,53978500205
amoxicillin,53978500305
amoxicillin,54274048532
amoxicillin,54274048534
amoxicillin,54274048632
amoxicillin,54274048634
amoxicillin,54274050010
amoxicillin,54274050030
amoxicillin,54274050130
amoxicillin,54274050189
amoxicillin,54538010001
amoxicillin,54538010005
amoxicillin,54538010010
amoxicillin,54538020001
amoxicillin,54538020005
amoxicillin,54538020010
amoxicillin,54538020015
amoxicillin,54569009200
amoxicillin,54569009300
amoxicillin,54569009400
amoxicillin,54569009601
amoxicillin,54569009700
amoxicillin,54569009701
amoxicillin,54569009702
amoxicillin,54569009703
amoxicillin,54569009704
amoxicillin,54569009706
amoxicillin,54569009801
amoxicillin,54569009802
amoxicillin,54569010101
amoxicillin,54569010700
amoxicillin,54569011700
amoxicillin,54569012000
amoxicillin,54569012007
amoxicillin,54569012100
amoxicillin,54569012101
amoxicillin,54569012103
amoxicillin,54569012200
amoxicillin,54569013601
amoxicillin,54569013603
amoxicillin,54569013700
amoxicillin,54569014201
amoxicillin,54569029800
amoxicillin,54569029801
amoxicillin,54569101900
amoxicillin,54569102000
amoxicillin,54569102200
amoxicillin,54569150800
amoxicillin,54569150801
amoxicillin,54569150802
amoxicillin,54569150803
amoxicillin,54569150804
amoxicillin,54569174600
amoxicillin,54569174601
amoxicillin,54569174602
amoxicillin,54569174603
amoxicillin,54569174604
amoxicillin,54569174605
amoxicillin,54569174606
amoxicillin,54569174607
amoxicillin,54569174608
amoxicillin,54569174609
amoxicillin,54569186100
amoxicillin,54569186101
amoxicillin,54569186102
amoxicillin,54569186103
amoxicillin,54569186104
amoxicillin,54569186105
amoxicillin,54569186106
amoxicillin,54569186107
amoxicillin,54569186108
amoxicillin,54569186109
amoxicillin,54569195900
amoxicillin,54569195901
amoxicillin,54569195903
amoxicillin,54569195904
amoxicillin,54569195905
amoxicillin,54569195906
amoxicillin,54569195908
amoxicillin,54569195909
amoxicillin,54569196103
amoxicillin,54569196200
amoxicillin,54569196201
amoxicillin,54569196202
amoxicillin,54569196203
amoxicillin,54569292800
amoxicillin,54569292900
amoxicillin,54569293000
amoxicillin,54569293100
amoxicillin,54569295300
amoxicillin,54569295400
amoxicillin,54569333500
amoxicillin,54569333501
amoxicillin,54569333502
amoxicillin,54569333503
amoxicillin,54569333504
amoxicillin,54569333505
amoxicillin,54569333506
amoxicillin,54569333507
amoxicillin,54569368900
amoxicillin,54569368901
amoxicillin,54569368902
amoxicillin,54569368903
amoxicillin,54569368904
amoxicillin,54569368905
amoxicillin,54569368906
amoxicillin,54569368907
amoxicillin,54569387600
amoxicillin,54569398600
amoxicillin,54569398601
amoxicillin,54569398602
amoxicillin,54569432500
amoxicillin,54569432700
amoxicillin,54569432701
amoxicillin,54569433700
amoxicillin,54569433800
amoxicillin,54569433801
amoxicillin,54569435200
amoxicillin,54569435300
amoxicillin,54569445800
amoxicillin,54569445801
amoxicillin,54569445802
amoxicillin,54569459200
amoxicillin,54569460800
amoxicillin,54569479000
amoxicillin,54569479100
amoxicillin,54569479101
amoxicillin,54569479600
amoxicillin,54569479700
amoxicillin,54569488900
amoxicillin,54569489200
amoxicillin,54569501000
amoxicillin,54569501200
amoxicillin,54569518200
amoxicillin,54569519300
amoxicillin,54569519301
amoxicillin,54569519302
amoxicillin,54569531400
amoxicillin,54569534400
amoxicillin,54569547000
amoxicillin,54569547001
amoxicillin,54569547002
amoxicillin,54569547003
amoxicillin,54569547004
amoxicillin,54569547100
amoxicillin,54569547101
amoxicillin,54569547102
amoxicillin,54569547103
amoxicillin,54569547104
amoxicillin,54569548700
amoxicillin,54569548800
amoxicillin,54569549900
amoxicillin,54569551800
amoxicillin,54569552200
amoxicillin,54569555300
amoxicillin,54569562200
amoxicillin,54569563800
amoxicillin,54569563801
amoxicillin,54569568900
amoxicillin,54569569000
amoxicillin,54569572700
amoxicillin,54569583100
amoxicillin,54569603700
amoxicillin,54569604300
amoxicillin,54569640100
amoxicillin,54569662600
amoxicillin,54569702400
amoxicillin,54569702500
amoxicillin,54569702600
amoxicillin,54569800000
amoxicillin,54569800100
amoxicillin,54569830000
amoxicillin,54569833300
amoxicillin,54569833400
amoxicillin,54569833800
amoxicillin,54569835400
amoxicillin,54807025120
amoxicillin,54868019301
amoxicillin,54868019501
amoxicillin,54868019502
amoxicillin,54868019601
amoxicillin,54868019602
amoxicillin,54868019900
amoxicillin,54868019902
amoxicillin,54868019903
amoxicillin,54868020000
amoxicillin,54868020001
amoxicillin,54868028600
amoxicillin,54868034801
amoxicillin,54868034802
amoxicillin,54868038700
amoxicillin,54868038701
amoxicillin,54868038702
amoxicillin,54868038703
amoxicillin,54868038800
amoxicillin,54868038801
amoxicillin,54868038802
amoxicillin,54868038804
amoxicillin,54868038805
amoxicillin,54868080701
amoxicillin,54868104401
amoxicillin,54868170901
amoxicillin,54868301600
amoxicillin,54868301601
amoxicillin,54868310500
amoxicillin,54868310501
amoxicillin,54868310502
amoxicillin,54868310503
amoxicillin,54868310700
amoxicillin,54868310701
amoxicillin,54868310702
amoxicillin,54868310703
amoxicillin,54868310704
amoxicillin,54868310706
amoxicillin,54868310707
amoxicillin,54868310708
amoxicillin,54868310709
amoxicillin,54868310900
amoxicillin,54868310901
amoxicillin,54868310902
amoxicillin,54868310903
amoxicillin,54868310904
amoxicillin,54868310905
amoxicillin,54868310906
amoxicillin,54868310907
amoxicillin,54868310908
amoxicillin,54868310909
amoxicillin,54868390300
amoxicillin,54868390301
amoxicillin,54868390302
amoxicillin,54868390303
amoxicillin,54868408000
amoxicillin,54868415000
amoxicillin,54868415001
amoxicillin,54868415002
amoxicillin,54868415500
amoxicillin,54868415501
amoxicillin,54868415502
amoxicillin,54868415503
amoxicillin,54868415504
amoxicillin,54868420800
amoxicillin,54868446800
amoxicillin,54868447000
amoxicillin,54868447100
amoxicillin,54868447200
amoxicillin,54868447300
amoxicillin,54868447301
amoxicillin,54868454300
amoxicillin,54868454301
amoxicillin,54868454302
amoxicillin,54868454303
amoxicillin,54868461400
amoxicillin,54868461401
amoxicillin,54868461402
amoxicillin,54868468000
amoxicillin,54868468001
amoxicillin,54868473500
amoxicillin,54868473501
amoxicillin,54868473502
amoxicillin,54868474300
amoxicillin,54868474301
amoxicillin,54868474302
amoxicillin,54868490900
amoxicillin,54868495100
amoxicillin,54868495101
amoxicillin,54868495102
amoxicillin,54868495103
amoxicillin,54868495104
amoxicillin,54868499000
amoxicillin,54868510100
amoxicillin,54868510101
amoxicillin,54868510102
amoxicillin,54868510103
amoxicillin,54868516501
amoxicillin,54868627100
amoxicillin,54977001630
amoxicillin,54977001640
amoxicillin,54977001730
amoxicillin,54977001740
amoxicillin,55045112200
amoxicillin,55045112201
amoxicillin,55045112202
amoxicillin,55045112203
amoxicillin,55045112204
amoxicillin,55045112205
amoxicillin,55045112207
amoxicillin,55045112208
amoxicillin,55045112209
amoxicillin,55045118901
amoxicillin,55045119903
amoxicillin,55045120000
amoxicillin,55045120001
amoxicillin,55045120003
amoxicillin,55045122600
amoxicillin,55045122601
amoxicillin,55045122602
amoxicillin,55045122603
amoxicillin,55045122604
amoxicillin,55045122605
amoxicillin,55045122606
amoxicillin,55045122608
amoxicillin,55045122609
amoxicillin,55045125807
amoxicillin,55045134503
amoxicillin,55045137308
amoxicillin,55045184303
amoxicillin,55045184803
amoxicillin,55045200400
amoxicillin,55045200404
amoxicillin,55045200405
amoxicillin,55045200406
amoxicillin,55045200408
amoxicillin,55045206707
amoxicillin,55045244607
amoxicillin,55045267201
amoxicillin,55045267202
amoxicillin,55045267206
amoxicillin,55045267208
amoxicillin,55045267209
amoxicillin,55045275600
amoxicillin,55045295302
amoxicillin,55045295304
amoxicillin,55045295305
amoxicillin,55045295306
amoxicillin,55045295307
amoxicillin,55045295308
amoxicillin,55045296500
amoxicillin,55045296501
amoxicillin,55045296603
amoxicillin,55045296607
amoxicillin,55045296608
amoxicillin,55045299202
amoxicillin,55045299302
amoxicillin,55045301607
amoxicillin,55045315607
amoxicillin,55045319401
amoxicillin,55045319403
amoxicillin,55045319404
amoxicillin,55045319406
amoxicillin,55045319409
amoxicillin,55045326001
amoxicillin,55045326006
amoxicillin,55045326009
amoxicillin,55045335500
amoxicillin,55045335501
amoxicillin,55045368101
amoxicillin,55045391801
amoxicillin,55045391901
amoxicillin,55045392001
amoxicillin,55045392101
amoxicillin,55045393401
amoxicillin,55081003100
amoxicillin,55081003101
amoxicillin,55081003102
amoxicillin,55081003200
amoxicillin,55081003201
amoxicillin,55081003202
amoxicillin,55084000101
amoxicillin,55084000102
amoxicillin,55084000103
amoxicillin,55084000301
amoxicillin,55084000302
amoxicillin,55084000303
amoxicillin,55084000506
amoxicillin,55084000515
amoxicillin,55084000521
amoxicillin,55084000530
amoxicillin,55084000630
amoxicillin,55084000706
amoxicillin,55084000715
amoxicillin,55084000721
amoxicillin,55084000730
amoxicillin,55084000740
amoxicillin,55084000821
amoxicillin,55084000830
amoxicillin,55084000930
amoxicillin,55175002900
amoxicillin,55175002901
amoxicillin,55175002902
amoxicillin,55175002903
amoxicillin,55175002904
amoxicillin,55175002905
amoxicillin,55175002906
amoxicillin,55175002907
amoxicillin,55175002908
amoxicillin,55175003002
amoxicillin,55175007801
amoxicillin,55175007805
amoxicillin,55175007808
amoxicillin,55175008601
amoxicillin,55175008605
amoxicillin,55175008608
amoxicillin,55175120300
amoxicillin,55175121700
amoxicillin,55175121701
amoxicillin,55175121900
amoxicillin,55175121901
amoxicillin,55175121905
amoxicillin,55175122000
amoxicillin,55175122001
amoxicillin,55175122002
amoxicillin,55175122005
amoxicillin,55175122105
amoxicillin,55175122107
amoxicillin,55175122201
amoxicillin,55175122202
amoxicillin,55175122305
amoxicillin,55175122307
amoxicillin,55175174500
amoxicillin,55175185000
amoxicillin,55175231900
amoxicillin,55175231901
amoxicillin,55175231902
amoxicillin,55175231903
amoxicillin,55175231904
amoxicillin,55175231905
amoxicillin,55175231906
amoxicillin,55175270400
amoxicillin,55175270401
amoxicillin,55175270402
amoxicillin,55175270405
amoxicillin,55175283601
amoxicillin,55175283605
amoxicillin,55175283608
amoxicillin,55175283801
amoxicillin,55175283805
amoxicillin,55175283808
amoxicillin,55175284000
amoxicillin,55175284005
amoxicillin,55175284100
amoxicillin,55175602001
amoxicillin,55175602101
amoxicillin,55289001901
amoxicillin,55289001906
amoxicillin,55289001915
amoxicillin,55289001921
amoxicillin,55289001924
amoxicillin,55289001930
amoxicillin,55289001940
amoxicillin,55289001960
amoxicillin,55289001997
amoxicillin,55289002004
amoxicillin,55289002006
amoxicillin,55289002009
amoxicillin,55289002014
amoxicillin,55289002015
amoxicillin,55289002021
amoxicillin,55289002024
amoxicillin,55289002028
amoxicillin,55289002030
amoxicillin,55289002040
amoxicillin,55289002042
amoxicillin,55289002050
amoxicillin,55289002056
amoxicillin,55289002060
amoxicillin,55289002063
amoxicillin,55289018206
amoxicillin,55289018209
amoxicillin,55289018214
amoxicillin,55289018230
amoxicillin,55289018240
amoxicillin,55289018290
amoxicillin,55289024015
amoxicillin,55289024209
amoxicillin,55289024215
amoxicillin,55289024221
amoxicillin,55289029615
amoxicillin,55289029630
amoxicillin,55289039830
amoxicillin,55289051210
amoxicillin,55289051214
amoxicillin,55289051228
amoxicillin,55289070720
amoxicillin,55289070728
amoxicillin,55289072720
amoxicillin,55289072730
amoxicillin,55289076710
amoxicillin,55289076714
amoxicillin,55289076720
amoxicillin,55289076721
amoxicillin,55289076728
amoxicillin,55289076730
amoxicillin,55289084506
amoxicillin,55289084520
amoxicillin,55289084521
amoxicillin,55289084528
amoxicillin,55289084530
amoxicillin,55370088407
amoxicillin,55370088408
amoxicillin,55370088507
amoxicillin,55370088508
amoxicillin,55370088613
amoxicillin,55370088614
amoxicillin,55370088680
amoxicillin,55370088713
